id action timestamp
12 start 1243527300
105 start 1243527300
59 start 1243527600
105 end 1243527914
105 start 1243527960
105 end 1243528044
105 start 1243528080
114 start 1243528260
116 start 1243528320
98 start 1243528440
80 end 1243528628
42 end 1243528837
42 start 1243528860
50 end 1243528984
55 start 1243529040
91 start 1243529040
50 start 1243529040
42 end 1243529057
42 start 1243529100
39 start 1243529100
53 start 1243529220
84 end 1243529370
43 start 1243529460
43 end 1243529469
12 end 1243529718
12 start 1243529760
13 start 1243529820
30 start 1243529880
7 start 1243529940
3 end 1243529943
13 end 1243530003
3 start 1243530060
2 start 1243530180
0 start 1243530240
90 end 1243530844
30 end 1243530945
90 start 1243531080
30 start 1243531320
3 end 1243531534
66 start 1243531800
57 end 1243531820
111 start 1243531860
91 end 1243532017
91 start 1243532040
55 end 1243532042
112 start 1243532280
2 end 1243532458
55 start 1243532460
41 start 1243532520
110 end 1243532541
91 end 1243532616
81 start 1243532820
54 start 1243533000
12 end 1243533035
66 end 1243533655
30 end 1243533736
110 start 1243534020
70 end 1243534068
8 start 1243534500
91 start 1243534680
91 end 1243534735
110 end 1243535047
90 end 1243535129
8 end 1243535175
30 start 1243536360
2 start 1243536360
7 end 1243536374
71 start 1243536540
7 start 1243536780
82 end 1243536962
97 start 1243537020
30 end 1243537080
105 end 1243537084
90 start 1243537140
105 start 1243537260
82 start 1243537320
82 end 1243537407
58 start 1243537860
2 end 1243537923
51 start 1243538100
50 end 1243538139
50 start 1243538160
50 end 1243538771
56 end 1243538773
50 start 1243538820
56 start 1243538820
2 start 1243539540
2 end 1243539547
58 end 1243539961
71 end 1243540163
97 end 1243540352
31 end 1243540700
97 start 1243540740
2 start 1243541160
2 end 1243541180
90 end 1243541293
81 end 1243541434
42 end 1243541747
42 start 1243541820
81 start 1243542000
67 start 1243542060
72 end 1243542214
67 end 1243542254
9 start 1243542300
111 end 1243542431
81 end 1243542439
9 end 1243542535
9 start 1243542540
97 end 1243542607
97 start 1243542660
81 start 1243542660
2 start 1243543200
42 end 1243543528
42 start 1243543560
81 end 1243543654
81 start 1243543680
81 end 1243543879
81 start 1243543920
2 end 1243544416
3 start 1243544460
65 end 1243544465
54 end 1243545040
54 start 1243545060
112 end 1243545102
54 end 1243545188
81 end 1243545379
51 end 1243545582
56 end 1243545642
116 end 1243545644
2 start 1243545660
98 end 1243545687
2 end 1243545728
91 start 1243545900
50 end 1243545927
54 start 1243545960
54 end 1243545960
54 start 1243545960
81 start 1243546080
81 end 1243546101
91 end 1243546218
81 start 1243546260
105 end 1243546440
105 start 1243546500
105 end 1243546586
54 end 1243546983
55 end 1243547040
55 start 1243547100
53 end 1243547111
39 end 1243547146
55 end 1243547268
54 start 1243547280
55 start 1243547280
81 end 1243547297
81 start 1243547340
55 end 1243547523
81 end 1243547686
81 start 1243547700
97 end 1243547949
7 end 1243548117
105 start 1243548120
105 end 1243548124
41 end 1243548411
105 start 1243548480
41 start 1243548600
41 end 1243548682
59 end 1243548697
41 start 1243548720
41 end 1243548720
82 start 1243549140
114 end 1243549212
7 start 1243550160
57 start 1243550340
82 end 1243550456
66 start 1243551240
66 end 1243551269
42 end 1243551402
8 start 1243552080
81 end 1243552572
9 end 1243553293
8 end 1243554645
3 end 1243555356
4 start 1243556220
4 end 1243556518
43 start 1243556520
43 end 1243556520
43 start 1243556580
4 start 1243556640
43 end 1243556820
43 start 1243556820
43 end 1243556873
43 start 1243556880
4 end 1243556916
43 end 1243557456
43 start 1243557960
57 end 1243558027
41 start 1243559040
3 start 1243560000
43 end 1243560291
105 end 1243560888
105 start 1243560960
3 end 1243561122
7 end 1243561732
105 end 1243562370
105 start 1243562460
0 end 1243562754
54 end 1243563223
105 end 1243563309
41 end 1243565526
65 start 1243571880
50 start 1243574220
98 start 1243574340
98 end 1243574905
56 start 1243575300
50 end 1243575683
56 end 1243575931
56 start 1243576020
65 end 1243576064
56 end 1243576129
56 start 1243576140
56 end 1243576219
56 start 1243576320
66 start 1243580640
80 start 1243580820
66 end 1243581279
80 end 1243581436
4 start 1243581960
57 start 1243586100
84 start 1243586580
58 start 1243588020
81 start 1243588560
4 end 1243588827
56 end 1243589352
56 start 1243589400
56 end 1243589508
3 start 1243590480
3 end 1243590894
3 start 1243590900
58 end 1243591060
57 end 1243591650
3 end 1243591958
3 start 1243591980
81 end 1243592379
64 start 1243593000
58 start 1243593240
105 start 1243593480
98 start 1243593540
3 end 1243594048
58 end 1243594261
80 start 1243594500
80 end 1243594859
80 start 1243594860
80 end 1243595672
57 start 1243595700
80 start 1243595700
43 start 1243595700
80 end 1243595794
98 end 1243595802
80 start 1243595820
50 start 1243596060
56 start 1243596060
53 start 1243597080
53 end 1243597092
56 end 1243597736
43 end 1243597864
43 start 1243598040
43 end 1243598072
43 start 1243598100
43 end 1243598113
40 start 1243598220
43 start 1243598580
3 start 1243598700
43 end 1243598718
50 end 1243598764
64 end 1243598767
104 start 1243598880
56 start 1243599120
56 end 1243599193
3 end 1243599314
81 start 1243599600
58 start 1243600020
50 start 1243600200
50 end 1243600251
58 end 1243600280
13 start 1243600860
56 start 1243601160
40 end 1243601359
57 end 1243601464
8 start 1243601640
105 end 1243601680
84 end 1243601725
4 start 1243601760
4 end 1243601905
56 end 1243602279
50 start 1243602300
56 start 1243602360
3 start 1243602420
56 end 1243602476
56 start 1243602600
50 end 1243602670
56 end 1243602679
56 start 1243602720
56 end 1243602793
56 start 1243602840
56 end 1243603058
71 start 1243603080
1 start 1243603200
1 end 1243603302
1 start 1243603320
105 start 1243603620
105 end 1243603702
4 start 1243603740
13 end 1243604016
104 end 1243604110
42 start 1243604400
0 start 1243605000
104 start 1243605060
82 start 1243605180
104 end 1243605642
104 start 1243605660
81 end 1243605805
82 end 1243606179
25 start 1243606440
25 end 1243606586
71 end 1243606999
57 start 1243607220
1 end 1243607500
1 start 1243607520
3 end 1243608286
104 end 1243608360
105 start 1243608420
104 start 1243608420
82 start 1243608600
72 start 1243608840
80 end 1243609093
1 end 1243609148
82 end 1243609405
7 start 1243609500
8 end 1243609962
13 start 1243609980
8 start 1243610040
13 end 1243610073
116 start 1243610160
42 end 1243610280
42 start 1243610340
8 end 1243610368
65 start 1243610520
42 end 1243610640
98 start 1243610760
72 end 1243610833
12 start 1243610940
53 start 1243611060
116 end 1243611071
116 start 1243611120
116 end 1243611238
82 start 1243611420
71 start 1243611540
104 end 1243611777
3 start 1243611780
4 end 1243612599
53 end 1243612797
53 start 1243612800
105 end 1243613100
105 start 1243613280
109 start 1243613280
109 end 1243613849
105 end 1243613989
105 start 1243614060
109 start 1243614120
109 end 1243614164
113 start 1243614180
105 end 1243614184
53 end 1243614430
98 end 1243614480
53 start 1243614600
65 end 1243614702
53 end 1243614758
98 start 1243614840
53 start 1243614900
53 end 1243614918
55 start 1243615020
42 start 1243615080
3 end 1243615088
58 start 1243615140
90 start 1243615380
58 end 1243615413
51 start 1243615680
51 end 1243615726
17 start 1243615740
57 end 1243615804
53 start 1243615860
53 end 1243615866
1 start 1243616040
17 end 1243616061
0 end 1243616705
0 start 1243616760
89 start 1243616880
90 end 1243616933
66 start 1243617060
72 start 1243617120
72 end 1243617187
13 start 1243617720
13 end 1243618352
4 start 1243618620
98 end 1243618738
71 end 1243618986
113 end 1243619404
113 start 1243619460
113 end 1243619555
113 start 1243619580
105 start 1243619760
12 end 1243619867
84 start 1243620060
112 start 1243620120
90 start 1243620240
72 start 1243620780
110 start 1243621380
82 end 1243621457
105 end 1243621844
113 end 1243621935
113 start 1243621980
58 start 1243621980
113 end 1243622116
113 start 1243622160
84 end 1243622792
112 end 1243622800
13 start 1243623180
110 end 1243623197
1 end 1243623249
1 start 1243623300
90 end 1243623713
89 end 1243623731
53 start 1243623780
53 end 1243623808
67 start 1243623960
1 end 1243624008
71 start 1243624020
1 start 1243624020
82 start 1243624080
98 start 1243624080
98 end 1243624335
113 end 1243625468
7 end 1243625538
13 end 1243625587
66 end 1243625686
0 end 1243626227
67 end 1243626334
70 start 1243626360
67 start 1243626360
3 start 1243626420
3 end 1243626438
105 start 1243628580
53 start 1243628940
53 end 1243628962
81 start 1243629060
109 start 1243630080
55 end 1243630565
71 end 1243630655
70 end 1243630725
55 start 1243630800
55 end 1243630830
113 start 1243630980
3 start 1243630980
3 end 1243631052
7 start 1243631760
7 end 1243631769
7 start 1243631820
105 end 1243631820
112 start 1243631940
17 start 1243632120
81 end 1243632141
7 end 1243632254
7 start 1243632300
17 end 1243632488
1 end 1243633165
3 start 1243633320
104 start 1243633320
3 end 1243633354
112 end 1243633603
112 start 1243633740
112 end 1243633740
98 start 1243633800
98 end 1243633986
3 start 1243634100
3 end 1243634109
104 end 1243634120
4 end 1243634130
111 start 1243634160
4 start 1243634160
113 end 1243634190
3 start 1243634340
113 start 1243634400
113 end 1243634405
3 end 1243634473
67 end 1243634615
109 end 1243634792
41 start 1243634940
112 start 1243634940
111 end 1243635314
58 end 1243635690
58 start 1243636200
58 end 1243636451
112 end 1243636588
41 end 1243636590
17 start 1243636680
3 start 1243637400
3 end 1243637404
112 start 1243637460
113 start 1243637640
113 end 1243637640
113 start 1243637760
4 end 1243637831
113 end 1243638285
113 start 1243638300
112 end 1243638824
42 end 1243639072
4 start 1243639500
4 end 1243640009
4 start 1243640040
82 end 1243640567
42 start 1243640640
72 end 1243641054
78 start 1243641480
4 end 1243641540
4 start 1243641540
78 end 1243641590
78 start 1243641600
78 end 1243641600
4 end 1243641603
78 start 1243641720
78 end 1243641720
78 start 1243641780
4 start 1243642260
4 end 1243642524
113 end 1243642659
78 end 1243642973
78 start 1243643040
78 end 1243643040
78 start 1243643160
78 end 1243643233
4 start 1243644000
78 start 1243644360
78 end 1243644482
4 end 1243644544
78 start 1243644600
78 end 1243644720
78 start 1243644780
78 end 1243644840
78 start 1243644900
78 end 1243645067
12 start 1243645080
12 end 1243645443
42 end 1243646270
53 start 1243646820
17 end 1243647085
53 end 1243647223
7 end 1243650235
7 start 1243650240
3 start 1243650780
3 end 1243651936
7 end 1243652489
98 start 1243661460
98 end 1243663878
67 start 1243666560
67 end 1243667121
67 start 1243667160
90 start 1243667340
64 start 1243667640
56 start 1243668180
56 end 1243668420
56 start 1243668420
56 end 1243668430
56 start 1243668480
56 end 1243668980
56 start 1243669500
90 end 1243669765
116 start 1243669800
116 end 1243670858
116 start 1243670880
109 start 1243671000
116 end 1243671006
116 start 1243671240
116 end 1243671360
13 start 1243671840
58 start 1243672260
67 end 1243672535
71 start 1243673040
58 end 1243673408
66 start 1243673940
56 end 1243674120
109 end 1243674195
71 end 1243674635
71 start 1243674660
98 start 1243674960
17 start 1243675200
66 end 1243675369
4 start 1243675980
4 end 1243677174
4 start 1243677360
4 end 1243677404
98 end 1243677430
4 start 1243677480
3 start 1243677960
105 start 1243677960
70 start 1243678860
17 end 1243679179
17 start 1243679220
56 start 1243679340
56 end 1243679426
81 start 1243679580
13 end 1243679940
58 start 1243680120
13 start 1243680180
13 end 1243680186
58 end 1243680211
64 end 1243680551
104 start 1243680840
64 start 1243680900
3 end 1243681066
3 start 1243681080
4 end 1243681307
31 start 1243681911
104 end 1243681999
31 end 1243682215
56 start 1243682520
56 end 1243682612
13 start 1243682640
56 start 1243682640
56 end 1243682839
98 start 1243682880
72 start 1243683000
98 end 1243683259
104 start 1243683360
12 start 1243683600
81 end 1243684087
13 end 1243684365
13 start 1243684380
1 start 1243684380
3 end 1243684396
71 end 1243684621
66 start 1243684980
71 start 1243685220
90 start 1243685280
90 end 1243685290
104 end 1243685670
104 start 1243685760
104 end 1243685852
90 start 1243686180
71 end 1243686358
66 end 1243686482
58 start 1243686660
90 end 1243686777
104 start 1243686780
90 start 1243686780
14 start 1243686780
15 start 1243686780
71 start 1243686960
1 end 1243687168
1 start 1243687200
104 end 1243687292
78 start 1243687380
1 end 1243687482
12 end 1243687496
12 start 1243687560
12 end 1243687742
98 start 1243687920
71 end 1243688075
3 start 1243688100
12 start 1243688160
12 end 1243688167
98 end 1243688263
98 start 1243688280
57 start 1243688580
3 end 1243688636
57 end 1243688717
3 start 1243689240
116 start 1243689240
58 end 1243689319
116 end 1243689325
113 start 1243689360
0 start 1243689420
42 start 1243689540
116 start 1243689660
71 start 1243689780
15 end 1243689965
14 end 1243689965
64 end 1243690068
64 start 1243690080
64 end 1243690284
58 start 1243690380
7 start 1243690500
3 end 1243690717
13 end 1243690737
58 end 1243690760
7 end 1243690776
7 start 1243690800
3 start 1243690800
15 start 1243691040
14 start 1243691040
13 start 1243691400
105 end 1243691457
3 end 1243692404
71 end 1243692745
0 end 1243692807
3 start 1243692840
3 end 1243692973
113 end 1243693150
42 end 1243693253
7 end 1243693371
7 start 1243693380
42 start 1243693380
78 end 1243693701
12 start 1243693740
78 start 1243693800
78 end 1243693860
66 start 1243693860
78 start 1243693920
15 end 1243693956
14 end 1243693956
80 start 1243693980
78 end 1243693984
55 start 1243694040
17 end 1243694516
80 end 1243694669
13 end 1243694693
80 start 1243694700
116 end 1243694701
12 end 1243695309
104 start 1243695420
55 end 1243695458
55 start 1243695480
0 start 1243695720
4 start 1243695900
104 end 1243696048
7 end 1243696224
7 start 1243696260
0 end 1243696434
41 start 1243696440
111 start 1243696440
0 start 1243696500
42 end 1243696692
0 end 1243696885
42 start 1243696920
42 end 1243696922
93 start 1243696980
0 start 1243696980
93 end 1243697124
4 end 1243697235
0 end 1243697247
55 end 1243697342
93 start 1243697640
93 end 1243697715
53 start 1243697820
111 end 1243698044
64 start 1243698180
93 start 1243698480
93 end 1243698480
58 start 1243698660
58 end 1243698753
41 end 1243698846
41 start 1243698900
3 start 1243699260
41 end 1243699440
0 start 1243699560
98 end 1243699664
98 start 1243699680
70 end 1243699708
98 end 1243699798
90 end 1243699805
53 end 1243699908
9 start 1243700880
66 end 1243701059
41 start 1243701120
97 start 1243701240
9 end 1243701320
111 start 1243701420
111 end 1243701436
9 start 1243701480
9 end 1243701486
41 end 1243701606
7 end 1243701656
41 start 1243701660
7 start 1243701720
55 start 1243701720
53 start 1243701840
30 start 1243702020
81 start 1243702140
81 end 1243702205
42 start 1243702500
53 end 1243702642
7 end 1243703214
55 end 1243703220
72 end 1243703333
72 start 1243703340
66 start 1243703700
55 start 1243703700
72 end 1243703759
93 start 1243703760
72 start 1243703760
67 start 1243703880
64 end 1243704277
109 start 1243704420
109 end 1243704544
90 start 1243704600
41 end 1243704614
64 start 1243704840
90 end 1243704873
64 end 1243705012
7 start 1243705020
90 start 1243705080
42 end 1243705252
14 start 1243705260
15 start 1243705260
89 start 1243705320
42 start 1243705320
89 end 1243705436
80 end 1243705904
13 start 1243706160
13 end 1243706301
13 start 1243706340
13 end 1243706385
90 end 1243706498
90 start 1243706700
90 end 1243706811
30 end 1243706876
30 start 1243706880
90 start 1243706880
67 end 1243707036
116 start 1243707300
93 end 1243707981
0 end 1243708544
116 end 1243708667
116 start 1243708680
116 end 1243708785
15 end 1243708907
14 end 1243708907
84 start 1243709040
72 end 1243709870
30 end 1243709891
97 end 1243710555
55 end 1243710835
55 start 1243711020
82 start 1243711500
0 start 1243711560
41 start 1243711560
0 end 1243711780
13 start 1243711980
13 end 1243712798
1 start 1243713000
90 end 1243713341
66 end 1243714280
97 start 1243714740
1 end 1243714836
89 start 1243714860
93 start 1243715100
1 start 1243715400
97 end 1243715493
72 start 1243716120
9 start 1243716180
9 end 1243716204
9 start 1243716300
97 start 1243716420
84 end 1243717133
84 start 1243717260
84 end 1243717650
93 end 1243717650
13 start 1243718820
13 end 1243718885
13 start 1243718940
9 end 1243719042
97 end 1243719058
13 end 1243719147
111 start 1243720200
111 end 1243720200
1 end 1243720241
89 end 1243720325
9 start 1243720620
57 start 1243720980
13 start 1243721460
42 end 1243721537
9 end 1243722605
42 start 1243722660
8 start 1243723020
55 end 1243724044
42 end 1243724397
53 start 1243724520
3 end 1243724581
3 start 1243724640
41 end 1243724654
3 end 1243725223
53 end 1243725275
3 start 1243725360
57 end 1243726327
72 end 1243726468
82 end 1243726876
7 end 1243726983
116 start 1243727280
116 end 1243727296
13 end 1243727983
3 end 1243728335
8 end 1243729809
64 start 1243730220
7 start 1243731780
98 start 1243732320
17 start 1243732380
82 start 1243732440
82 end 1243733222
17 end 1243733340
98 end 1243733910
41 start 1243735860
41 end 1243737296
7 end 1243738279
64 end 1243741107
64 start 1243741140
64 end 1243741352
64 start 1243741440
64 end 1243741515
64 start 1243743780
64 end 1243744708
64 start 1243745700
64 end 1243746120
64 start 1243746240
64 end 1243746501
64 start 1243746540
64 end 1243746612
47 start 1243754940
47 end 1243754940
90 start 1243755120
47 start 1243755240
47 end 1243755240
71 start 1243756380
109 start 1243757340
0 start 1243758000
109 end 1243758068
109 start 1243758120
67 start 1243758480
57 start 1243758600
0 end 1243759171
15 start 1243759500
14 start 1243759500
0 start 1243760040
0 end 1243760056
66 start 1243760220
15 end 1243760634
14 end 1243760634
111 start 1243760640
0 start 1243760640
90 end 1243760727
14 start 1243760760
15 start 1243760760
90 start 1243760760
72 start 1243760820
67 end 1243761020
71 end 1243761149
90 end 1243762011
90 start 1243762020
90 end 1243762105
58 start 1243762140
3 start 1243762200
109 end 1243762207
72 end 1243762219
70 start 1243762260
58 end 1243762312
69 start 1243762680
116 start 1243762920
69 end 1243763102
69 start 1243763280
69 end 1243763299
111 end 1243763445
57 end 1243763919
57 start 1243763940
72 start 1243764060
58 start 1243764180
14 end 1243764328
15 end 1243764328
105 start 1243764360
56 start 1243764480
56 end 1243764480
56 start 1243764480
58 end 1243764852
56 end 1243764997
58 start 1243765020
56 start 1243765440
9 start 1243765740
98 start 1243765860
105 end 1243766065
105 start 1243766100
71 start 1243766340
97 start 1243766400
3 end 1243766533
0 end 1243766587
88 end 1243766660
14 start 1243766940
15 start 1243766940
90 start 1243767000
4 start 1243767060
66 end 1243767076
90 end 1243767190
105 end 1243767547
116 end 1243767756
3 start 1243768260
98 end 1243768294
55 start 1243768320
57 end 1243768629
90 start 1243768800
90 end 1243768815
80 start 1243768860
39 start 1243768980
12 start 1243769040
58 end 1243769102
39 end 1243769126
116 start 1243769160
56 end 1243769362
82 start 1243769400
82 end 1243769400
82 start 1243769460
80 end 1243769859
0 start 1243769880
90 start 1243770060
90 end 1243770068
80 start 1243770480
111 start 1243770600
71 end 1243770834
14 end 1243770838
15 end 1243770838
109 start 1243770960
70 end 1243771378
109 end 1243771440
55 end 1243771455
109 start 1243771680
4 end 1243772181
3 end 1243772199
116 end 1243772244
116 start 1243772280
116 end 1243772520
116 start 1243772580
90 start 1243772580
90 end 1243772602
15 start 1243772700
14 start 1243772700
116 end 1243772933
15 end 1243773152
14 end 1243773152
56 start 1243773240
97 end 1243773507
97 start 1243773600
97 end 1243773600
97 start 1243773660
109 end 1243773732
116 start 1243773780
116 end 1243773852
116 start 1243773900
116 end 1243773972
116 start 1243774020
116 end 1243774039
56 end 1243774045
56 start 1243774080
58 start 1243774140
90 start 1243774260
90 end 1243774280
58 end 1243774303
56 end 1243774356
3 start 1243774380
56 start 1243774500
1 start 1243774620
104 start 1243774800
82 end 1243774834
13 start 1243774860
13 end 1243774860
109 start 1243774920
13 start 1243774920
13 end 1243775051
1 end 1243775097
57 start 1243775760
111 end 1243775869
0 end 1243775987
3 end 1243776024
9 end 1243776037
3 start 1243776060
53 start 1243776120
9 start 1243776180
113 start 1243776240
9 end 1243776439
57 end 1243776728
57 start 1243776780
116 start 1243776900
80 end 1243777192
71 start 1243777260
56 end 1243777323
53 end 1243777438
57 end 1243777444
8 start 1243777800
90 start 1243777920
90 end 1243777929
50 start 1243778100
53 start 1243778160
71 end 1243778259
56 start 1243778700
56 end 1243778769
56 start 1243778820
56 end 1243778820
56 start 1243778880
7 start 1243779060
17 start 1243779720
53 end 1243779743
7 end 1243779821
7 start 1243779840
116 end 1243779936
105 start 1243780440
116 start 1243780500
42 start 1243780620
17 end 1243780651
17 start 1243780680
13 start 1243780920
13 end 1243781064
116 end 1243781175
56 end 1243781206
50 end 1243781479
98 start 1243781520
56 start 1243781640
56 end 1243781685
116 start 1243781760
97 end 1243781798
17 end 1243781865
17 start 1243781880
104 end 1243781925
116 end 1243781977
116 start 1243782000
104 start 1243782060
56 start 1243782300
104 end 1243782316
56 end 1243782331
113 end 1243782396
113 start 1243782600
7 end 1243782613
109 end 1243782811
90 start 1243783260
104 start 1243783260
90 end 1243783275
104 end 1243783296
50 start 1243783500
98 end 1243783553
72 end 1243783859
104 start 1243783860
104 end 1243783863
17 end 1243783984
116 end 1243784026
7 start 1243784040
72 start 1243784100
13 start 1243784520
71 start 1243784520
56 start 1243784640
56 end 1243784640
56 start 1243784700
56 end 1243784700
56 start 1243784760
53 start 1243784820
68 start 1243785000
3 end 1243785014
3 start 1243785060
68 end 1243785191
68 start 1243785240
68 end 1243785318
68 start 1243785360
68 end 1243785549
68 start 1243785660
68 end 1243785660
91 start 1243785720
68 start 1243785780
68 end 1243785780
91 end 1243785834
91 start 1243785840
68 start 1243785840
68 end 1243785840
80 start 1243785840
68 start 1243785900
72 end 1243785917
116 start 1243785960
68 end 1243785979
116 end 1243786078
68 start 1243786140
68 end 1243786140
98 start 1243786200
80 end 1243786275
13 end 1243786656
3 end 1243786805
98 end 1243786840
113 end 1243786846
113 start 1243786860
13 start 1243786860
3 start 1243786860
13 end 1243786946
98 start 1243786980
98 end 1243787008
13 start 1243787040
98 start 1243787040
98 end 1243787057
80 start 1243787280
115 start 1243787640
113 end 1243787922
113 start 1243787940
55 start 1243787940
57 start 1243788120
58 start 1243788120
114 start 1243788120
30 start 1243788180
98 start 1243788180
98 end 1243788186
116 start 1243788360
42 end 1243788417
42 start 1243788420
30 end 1243788468
50 end 1243788686
57 end 1243788712
13 end 1243788716
67 start 1243788720
78 start 1243788780
58 end 1243788827
78 end 1243788923
80 end 1243788994
71 end 1243789077
69 start 1243789200
91 end 1243789207
110 start 1243789260
67 end 1243789263
91 start 1243789320
104 start 1243789500
78 start 1243789620
2 start 1243789680
78 end 1243789710
13 start 1243789740
66 start 1243789800
50 start 1243790040
66 end 1243790051
115 end 1243790120
7 end 1243790332
7 start 1243790340
80 start 1243790400
112 start 1243790700
112 end 1243791282
41 start 1243791420
65 start 1243791420
105 end 1243791545
105 start 1243791600
66 start 1243791720
67 start 1243791780
80 end 1243791838
2 end 1243791881
2 start 1243791900
112 start 1243791960
66 end 1243792042
13 end 1243792469
13 start 1243792500
3 end 1243793000
105 end 1243793056
105 start 1243793100
105 end 1243793119
112 end 1243793377
2 end 1243793602
115 start 1243793640
111 start 1243794060
57 start 1243794300
57 end 1243794429
43 start 1243794480
90 start 1243794540
58 start 1243794540
90 end 1243794591
90 start 1243794660
66 start 1243794720
43 end 1243794947
93 start 1243795380
71 start 1243795500
55 end 1243795907
55 start 1243795920
55 end 1243795920
55 start 1243795980
55 end 1243796071
71 end 1243796496
109 start 1243796880
109 end 1243797111
3 start 1243797420
3 end 1243797423
109 start 1243797540
109 end 1243797676
17 start 1243797720
0 start 1243797840
17 end 1243797883
17 start 1243797900
17 end 1243797960
2 start 1243798200
0 end 1243798232
2 end 1243798247
81 start 1243798500
98 start 1243799040
98 end 1243799040
104 end 1243799982
104 start 1243800360
98 start 1243800600
3 start 1243800960
69 end 1243801050
98 end 1243801988
81 end 1243802165
2 start 1243802280
84 start 1243802280
110 end 1243803223
12 end 1243803503
55 start 1243804020
115 end 1243804083
91 end 1243804086
42 end 1243804258
42 start 1243804260
116 end 1243804308
58 end 1243804363
67 end 1243804380
50 end 1243804425
65 end 1243804440
58 start 1243804500
2 end 1243804667
65 start 1243804680
67 start 1243804680
58 end 1243804799
114 end 1243804894
39 start 1243805460
93 end 1243805815
13 end 1243805925
84 end 1243806258
56 end 1243806694
90 end 1243806755
8 end 1243806854
55 end 1243807042
67 end 1243807428
7 end 1243807510
78 start 1243807680
41 end 1243807910
105 start 1243807980
65 end 1243808255
39 end 1243808522
17 start 1243808640
82 start 1243808700
82 end 1243808792
115 start 1243809060
43 start 1243809120
43 end 1243809125
111 end 1243809255
43 start 1243809420
43 end 1243809420
43 start 1243809480
66 end 1243809679
115 end 1243810260
105 end 1243810995
53 end 1243811254
104 end 1243811490
78 end 1243811522
7 start 1243811580
7 end 1243811654
7 start 1243811760
105 start 1243811820
7 end 1243811860
105 end 1243811933
7 start 1243812240
3 end 1243814433
3 start 1243814460
3 end 1243814698
42 end 1243814729
82 start 1243815240
113 end 1243817320
113 start 1243817340
82 end 1243817471
53 start 1243818060
53 end 1243818293
53 start 1243818480
53 end 1243818516
53 start 1243818900
53 end 1243818903
17 end 1243820008
17 start 1243820040
17 end 1243820100
42 start 1243822620
42 end 1243822684
7 end 1243823027
42 start 1243823760
113 end 1243824128
113 start 1243824300
113 end 1243824717
42 end 1243825312
98 start 1243830840
98 end 1243831438
50 start 1243833540
50 end 1243833807
43 end 1243833840
43 start 1243833840
43 end 1243833876
43 start 1243833900
50 start 1243834380
50 end 1243834662
43 end 1243835510
43 start 1243838580
90 start 1243838760
66 start 1243839300
66 end 1243840350
71 start 1243840920
0 start 1243841340
90 end 1243841666
90 start 1243842060
90 end 1243842177
90 start 1243842240
90 end 1243842962
90 start 1243843260
71 end 1243843275
90 end 1243843598
116 start 1243843680
90 start 1243844040
58 start 1243844100
90 end 1243844194
90 start 1243844580
90 end 1243844717
58 end 1243844989
90 start 1243845000
90 end 1243845311
43 end 1243845312
90 start 1243845780
90 end 1243846056
90 start 1243846080
98 start 1243846080
90 end 1243846166
98 end 1243846297
90 start 1243846620
59 start 1243846920
3 start 1243847100
3 end 1243847169
3 start 1243847580
3 end 1243847593
90 end 1243847611
3 start 1243847700
3 end 1243847710
12 start 1243847820
3 start 1243848240
90 start 1243848540
116 end 1243848955
0 end 1243849014
112 start 1243849200
90 end 1243849695
12 end 1243849715
12 start 1243849800
90 start 1243850460
50 start 1243850700
80 start 1243851540
90 end 1243851685
90 start 1243851960
50 end 1243853360
53 start 1243853700
81 start 1243854120
59 end 1243854335
90 end 1243854362
90 start 1243854420
1 start 1243854540
116 start 1243854900
116 end 1243855129
1 end 1243855556
1 start 1243855560
105 start 1243856040
105 end 1243856393
105 start 1243856400
1 end 1243856566
1 start 1243857000
90 end 1243857120
90 start 1243857240
1 end 1243857253
50 start 1243857420
105 end 1243857612
105 start 1243857660
17 start 1243857900
12 end 1243858187
12 start 1243858260
43 start 1243858560
3 end 1243858560
115 start 1243859100
112 end 1243859120
116 start 1243859160
43 end 1243859182
43 start 1243859220
115 end 1243859359
115 start 1243859400
105 end 1243859411
17 end 1243859460
17 start 1243859520
115 end 1243859522
116 end 1243859760
93 start 1243860240
93 end 1243860373
93 start 1243860600
1 start 1243861380
113 start 1243861560
1 end 1243861689
12 end 1243861816
12 start 1243861920
1 start 1243862040
1 end 1243862157
1 start 1243862160
98 start 1243862340
1 end 1243862373
50 end 1243862433
81 end 1243862435
1 start 1243862820
1 end 1243863034
1 start 1243863060
1 end 1243863202
1 start 1243863420
1 end 1243863433
17 end 1243863529
1 start 1243863540
1 end 1243863554
17 start 1243863600
1 start 1243863780
1 end 1243863791
1 start 1243863840
1 end 1243863865
93 end 1243863927
1 start 1243863960
93 start 1243863960
93 end 1243864019
1 end 1243864076
50 start 1243864080
93 start 1243864080
93 end 1243864088
7 start 1243864260
7 end 1243864442
53 end 1243864585
7 start 1243864740
98 end 1243865087
116 start 1243865520
56 start 1243865640
116 end 1243865820
56 end 1243865907
56 start 1243866120
56 end 1243866138
56 start 1243866180
56 end 1243866183
12 end 1243866635
12 start 1243866660
12 end 1243866946
12 start 1243866960
12 end 1243867207
12 start 1243867320
12 end 1243867458
50 end 1243867966
12 start 1243867980
12 end 1243867994
17 end 1243868044
25 start 1243868100
80 end 1243868133
80 start 1243868160
25 end 1243868244
12 start 1243868340
43 end 1243868347
